"Id_Venta","Id_Cliente","Nombre","Apellido","Genero","Correo","Tarjeta","Telefono","Id_Producto","Descripcion","Proveedor","Precio_Unitario","Cantidad","Total","Fecha","Hora","id_Sucursal","Localidad"
"Fact5026","105","Eduard","Jaskiewicz","M","ejaskiewicz2w@ameblo.jp","4.04E+15","(808) 1809406","13","Moschino","Euroitalia","25800","21","541800","1/3/2023","18:27","104","SantaFe"
"Fact5027","331","Rosalind","Speares","F","rspeares96@walmart.com","4.04E+15","(231) 1539302","13","Moschino","Euroitalia","25800","2","51600","1/4/2023","8:27","100","Rosario"
"Fact5028","364","Hattie","Corr","F","hcorra3@narod.ru","5.01E+15","(615) 9572394","13","Moschino","Euroitalia","25800","41","1057800","1/4/2023","19:30","105","C.A.B.A."
"Fact5029","265","Lacie","Snewin","F","lsnewin7c@samsung.com","3.50E+14","(761) 8390752","13","Moschino","Euroitalia","25800","13","335400","1/5/2023","11:11","103","Mendoza"
"Fact5030","765","Lorilyn","Aylin","F","laylinl8@skype.com","4.02E+12","(918) 9886885","13","Moschino","Euroitalia","25800","7","180600","1/5/2023","11:32","102","Cordoba"
"Fact5031","692","Melesa","Babington","F","mbabingtonj7@berkeley.edu","3.74E+14","(550) 1693810","13","Moschino","Euroitalia","25800","6","154800","1/6/2023","14:54","101","Bs.As."
"Fact5032","856","Rice","Tythacott","M","rtythacottnr@sciencedirect.com","4.88E+12","(774) 1261435","13","Moschino","Euroitalia","25800","21","541800","1/6/2023","10:35","104","SantaFe"
"Fact5033","193","Nappy","Jahner","M","njahner5c@paypal.com","5.05E+15","(812) 6589536","13","Moschino","Euroitalia","25800","2","51600","1/7/2023","13:01","100","Rosario"
"Fact5034","269","Darbie","Coey","F","dcoey7g@statcounter.com","5.05E+15","(478) 8565050","13","Moschino","Euroitalia","25800","13","335400","1/10/2023","11:56","103","Mendoza"
"Fact5035","545","Sampson","Barrow","M","sbarrowf4@hc360.com","3.75E+14","(768) 2428426","13","Moschino","Euroitalia","25800","13","335400","1/10/2023","18:00","103","Mendoza"
"Fact5036","300","Tressa","Carbine","F","tcarbine8b@biglobe.ne.jp","5.01E+15","(866) 6382293","13","Moschino","Euroitalia","25800","21","541800","1/10/2023","11:51","104","SantaFe"
"Fact5037","55","Carlyle","Plumb","M","cplumb1i@weather.com","5.28E+15","(183) 2662111","13","Moschino","Euroitalia","25800","7","180600","1/11/2023","10:01","102","Cordoba"
"Fact5038","265","Lacie","Snewin","F","lsnewin7c@samsung.com","3.50E+14","(761) 8390752","13","Moschino","Euroitalia","25800","13","335400","1/11/2023","11:11","103","Mendoza"
"Fact5039","456","Farrell","Quinn","M","fquinncn@tinyurl.com","3.74E+14","(129) 3458711","13","Moschino","Euroitalia","25800","13","335400","1/11/2023","11:00","103","Mendoza"
"Fact5040","692","Melesa","Babington","F","mbabingtonj7@berkeley.edu","3.74E+14","(550) 1693810","13","Moschino","Euroitalia","25800","6","154800","1/12/2023","14:54","101","Bs.As."
"Fact5041","188","Leonerd","Zemler","M","lzemler57@weibo.com","4.02E+12","(652) 9186168","13","Moschino","Euroitalia","25800","13","335400","1/14/2023","14:31","103","Mendoza"
"Fact5042","456","Farrell","Quinn","M","fquinncn@tinyurl.com","3.74E+14","(129) 3458711","13","Moschino","Euroitalia","25800","13","335400","1/14/2023","11:00","103","Mendoza"
"Fact5043","809","Iain","Gallego","M","igallegomg@google.ru","5.11E+15","(244) 5814565","13","Moschino","Euroitalia","25800","41","1057800","1/14/2023","19:14","105","C.A.B.A."
"Fact5044","181","Juliette","Grievson","F","jgrievson50@shinystat.com","5.11E+15","(407) 4093831","13","Moschino","Euroitalia","25800","6","154800","1/15/2023","19:06","101","Bs.As."
"Fact5045","809","Iain","Gallego","M","igallegomg@google.ru","5.11E+15","(244) 5814565","13","Moschino","Euroitalia","25800","41","1057800","1/15/2023","19:14","105","C.A.B.A."
"Fact5046","105","Eduard","Jaskiewicz","M","ejaskiewicz2w@ameblo.jp","4.04E+15","(808) 1809406","13","Moschino","Euroitalia","25800","21","541800","1/16/2023","18:27","104","SantaFe"
"Fact5047","229","Valentia","Dallow","F","vdallow6c@vk.com","3.50E+14","(981) 3279053","13","Moschino","Euroitalia","25800","21","541800","1/16/2023","18:28","104","SantaFe"
"Fact5048","389","Duky","Hammerich","M","dhammerichas@behance.net","4.02E+15","(367) 8805650","13","Moschino","Euroitalia","25800","41","1057800","1/16/2023","15:28","105","C.A.B.A."
"Fact5049","545","Sampson","Barrow","M","sbarrowf4@hc360.com","3.75E+14","(768) 2428426","13","Moschino","Euroitalia","25800","13","335400","1/16/2023","18:00","103","Mendoza"
"Fact5050","188","Leonerd","Zemler","M","lzemler57@weibo.com","4.02E+12","(652) 9186168","13","Moschino","Euroitalia","25800","13","335400","1/17/2023","14:31","103","Mendoza"
"Fact5051","613","Saraann","Boss","F","sbossh0@wordpress.org","3.45E+14","(537) 3790384","13","Moschino","Euroitalia","25800","21","541800","1/17/2023","11:07","104","SantaFe"
"Fact5052","269","Darbie","Coey","F","dcoey7g@statcounter.com","5.05E+15","(478) 8565050","13","Moschino","Euroitalia","25800","13","335400","1/18/2023","11:56","103","Mendoza"
"Fact5053","183","Scottie","O' Mahony","M","somahony52@fema.gov","4.88E+15","(552) 8721860","13","Moschino","Euroitalia","25800","21","541800","1/19/2023","17:48","104","SantaFe"
"Fact5054","364","Hattie","Corr","F","hcorra3@narod.ru","5.01E+15","(615) 9572394","13","Moschino","Euroitalia","25800","41","1057800","1/19/2023","19:30","105","C.A.B.A."
"Fact5055","389","Duky","Hammerich","M","dhammerichas@behance.net","4.02E+15","(367) 8805650","13","Moschino","Euroitalia","25800","41","1057800","1/21/2023","15:28","105","C.A.B.A."
"Fact5056","765","Lorilyn","Aylin","F","laylinl8@skype.com","4.02E+12","(918) 9886885","13","Moschino","Euroitalia","25800","7","180600","1/21/2023","11:32","102","Cordoba"
"Fact5057","506","Ernie","Asple","M","easplee1@apple.com","5.34E+15","(737) 8568910","13","Moschino","Euroitalia","25800","6","154800","1/21/2023","15:24","101","Bs.As."
"Fact5058","519","Jean","McOmish","M","jmcomishee@moonfruit.com","3.75E+14","(516) 9443068","13","Moschino","Euroitalia","25800","41","1057800","1/22/2023","20:37","105","C.A.B.A."
"Fact5059","613","Saraann","Boss","F","sbossh0@wordpress.org","3.45E+14","(537) 3790384","13","Moschino","Euroitalia","25800","21","541800","1/22/2023","11:07","104","SantaFe"
"Fact5060","183","Scottie","O' Mahony","M","somahony52@fema.gov","4.88E+15","(552) 8721860","13","Moschino","Euroitalia","25800","21","541800","1/22/2023","17:48","104","SantaFe"
"Fact5061","519","Jean","McOmish","M","jmcomishee@moonfruit.com","3.75E+14","(516) 9443068","13","Moschino","Euroitalia","25800","41","1057800","1/22/2023","20:37","105","C.A.B.A."
"Fact5062","707","Zachariah","Rawlingson","M","zrawlingsonjm@delicious.com","5.00E+15","(602) 1424810","13","Moschino","Euroitalia","25800","2","51600","1/22/2023","14:56","100","Rosario"
"Fact5063","331","Rosalind","Speares","F","rspeares96@walmart.com","4.04E+15","(231) 1539302","13","Moschino","Euroitalia","25800","2","51600","1/23/2023","8:27","100","Rosario"
"Fact5064","575","Lauren","Chesson","F","lchessonfy@icio.us","5.19E+15","(128) 6175766","13","Moschino","Euroitalia","25800","7","180600","1/23/2023","9:32","102","Cordoba"
"Fact5065","206","Audrye","Caraher","F","acaraher5p@whitehouse.gov","3.74E+14","(165) 9326923","13","Moschino","Euroitalia","25800","41","1057800","1/23/2023","8:43","105","C.A.B.A."
"Fact5066","575","Lauren","Chesson","F","lchessonfy@icio.us","5.19E+15","(128) 6175766","13","Moschino","Euroitalia","25800","7","180600","1/23/2023","9:32","102","Cordoba"
"Fact5067","300","Tressa","Carbine","F","tcarbine8b@biglobe.ne.jp","5.01E+15","(866) 6382293","13","Moschino","Euroitalia","25800","21","541800","1/24/2023","11:51","104","SantaFe"
"Fact5068","587","Kath","Hairs","F","khairsga@umn.edu","4.91E+15","(217) 5751014","13","Moschino","Euroitalia","25800","13","335400","1/25/2023","12:59","103","Mendoza"
"Fact5069","856","Rice","Tythacott","M","rtythacottnr@sciencedirect.com","4.88E+12","(774) 1261435","13","Moschino","Euroitalia","25800","21","541800","1/26/2023","10:35","104","SantaFe"
"Fact5070","587","Kath","Hairs","F","khairsga@umn.edu","4.91E+15","(217) 5751014","13","Moschino","Euroitalia","25800","13","335400","1/26/2023","12:59","103","Mendoza"
"Fact5071","707","Zachariah","Rawlingson","M","zrawlingsonjm@delicious.com","5.00E+15","(602) 1424810","13","Moschino","Euroitalia","25800","2","51600","1/27/2023","14:56","100","Rosario"
"Fact5072","181","Juliette","Grievson","F","jgrievson50@shinystat.com","5.11E+15","(407) 4093831","13","Moschino","Euroitalia","25800","6","154800","1/28/2023","19:06","101","Bs.As."
"Fact5073","748","Benn","Leadston","M","bleadstonkr@1688.com","4.04E+15","(591) 4593109","13","Moschino","Euroitalia","25800","6","154800","1/29/2023","14:46","101","Bs.As."
"Fact5074","55","Carlyle","Plumb","M","cplumb1i@weather.com","5.28E+15","(183) 2662111","13","Moschino","Euroitalia","25800","7","180600","1/30/2023","10:01","102","Cordoba"
"Fact5075","506","Ernie","Asple","M","easplee1@apple.com","5.34E+15","(737) 8568910","13","Moschino","Euroitalia","25800","6","154800","1/31/2023","15:24","101","Bs.As."
"Fact5076","229","Valentia","Dallow","F","vdallow6c@vk.com","3.50E+14","(981) 3279053","13","Moschino","Euroitalia","25800","21","541800","1/31/2023","18:28","104","SantaFe"
"Fact5077","14","Con","Carruth","M","ccarruthd@google.com.hk","3.78E+14","(948) 7671203","42","Prune","Cannon Premium","28500","13","370500","1/2/2023","18:38","103","Mendoza"
"Fact5078","17","Cynthia","Sirkett","F","csirkettg@skype.com","3.74E+14","(726) 2848100","42","Prune","Cannon Premium","28500","41","1168500","1/2/2023","9:15","105","C.A.B.A."
"Fact5079","318","Uriel","Spilsbury","M","uspilsbury8t@hp.com","5.10E+15","(275) 7072468","42","Prune","Cannon Premium","28500","6","171000","1/2/2023","18:35","101","Bs.As."
"Fact5080","546","Giacomo","Peete","M","gpeetef5@google.co.jp","4.02E+15","(247) 3193132","42","Prune","Cannon Premium","28500","6","171000","1/2/2023","10:41","101","Bs.As."
"Fact5081","851","Doris","Shury","F","dshurynm@yahoo.com","5.59E+15","(540) 6049811","42","Prune","Cannon Premium","28500","13","370500","1/2/2023","9:16","103","Mendoza"
"Fact5082","17","Cynthia","Sirkett","F","csirkettg@skype.com","3.74E+14","(726) 2848100","42","Prune","Cannon Premium","28500","41","1168500","1/3/2023","9:15","105","C.A.B.A."
"Fact5083","291","Marven","Treacy","M","mtreacy82@addtoany.com","3.74E+14","(285) 6322258","42","Prune","Cannon Premium","28500","21","598500","1/4/2023","14:04","104","SantaFe"
"Fact5084","63","Alard","Peskin","M","apeskin1q@ucla.edu","5.51E+15","(142) 6072011","42","Prune","Cannon Premium","28500","21","598500","1/4/2023","11:42","104","SantaFe"
"Fact5085","446","Rozina","Olkowicz","F","rolkowiczcd@ebay.co.uk","5.01E+15","(745) 6295672","42","Prune","Cannon Premium","28500","7","199500","1/4/2023","12:09","102","Cordoba"
"Fact5086","366","Leeland","Clough","M","lclougha5@cbsnews.com","3.75E+14","(583) 3803382","42","Prune","Cannon Premium","28500","13","370500","1/5/2023","12:55","103","Mendoza"
"Fact5087","803","Hamel","Franschini","M","hfranschinima@yahoo.co.jp","4.02E+15","(127) 3335256","42","Prune","Cannon Premium","28500","2","57000","1/5/2023","13:12","100","Rosario"
"Fact5088","433","Eduino","Mackinder","M","emackinderc0@about.com","3.77E+14","(152) 1294992","42","Prune","Cannon Premium","28500","6","171000","1/6/2023","15:43","101","Bs.As."
"Fact5089","318","Uriel","Spilsbury","M","uspilsbury8t@hp.com","5.10E+15","(275) 7072468","42","Prune","Cannon Premium","28500","6","171000","1/8/2023","18:35","101","Bs.As."
"Fact5090","366","Leeland","Clough","M","lclougha5@cbsnews.com","3.75E+14","(583) 3803382","42","Prune","Cannon Premium","28500","13","370500","1/8/2023","12:55","103","Mendoza"
"Fact5091","922","Ric","Minster","M","rminsterpl@ovh.net","5.28E+15","(990) 2739557","42","Prune","Cannon Premium","28500","6","171000","1/9/2023","8:16","101","Bs.As."
"Fact5092","47","Philippe","Armer","F","parmer1a@xing.com","5.28E+15","(592) 2259526","42","Prune","Cannon Premium","28500","21","598500","1/10/2023","18:46","104","SantaFe"
"Fact5093","745","Neall","Monan","M","nmonanko@linkedin.com","4.02E+15","(997) 5872036","42","Prune","Cannon Premium","28500","41","1168500","1/11/2023","14:41","105","C.A.B.A."
"Fact5094","851","Doris","Shury","F","dshurynm@yahoo.com","5.59E+15","(540) 6049811","42","Prune","Cannon Premium","28500","13","370500","1/11/2023","9:16","103","Mendoza"
"Fact5095","14","Con","Carruth","M","ccarruthd@google.com.hk","3.78E+14","(948) 7671203","42","Prune","Cannon Premium","28500","13","370500","1/13/2023","18:38","103","Mendoza"
"Fact5096","660","Lucila","Twydell","F","ltwydellib@cisco.com","5.01E+15","(846) 3031756","42","Prune","Cannon Premium","28500","41","1168500","1/14/2023","10:02","105","C.A.B.A."
"Fact5097","106","Ysabel","Djurdjevic","F","ydjurdjevic2x@de.vu","5.10E+15","(613) 6562276","42","Prune","Cannon Premium","28500","7","199500","1/15/2023","8:43","102","Cordoba"
"Fact5098","621","Cheryl","Counter","F","ccounterh8@sphinn.com","4.02E+15","(399) 7026401","42","Prune","Cannon Premium","28500","2","57000","1/15/2023","18:38","100","Rosario"
"Fact5099","165","Robinet","Bygott","F","rbygott4k@geocities.com","3.74E+14","(757) 8794297","42","Prune","Cannon Premium","28500","21","598500","1/17/2023","17:13","104","SantaFe"
"Fact5100","990","Sean","Watkins","F","swatkinsrh@about.me","5.01E+15","(482) 4340556","42","Prune","Cannon Premium","28500","9","256500","1/17/2023","9:33","102","Cordoba"
"Fact5101","47","Philippe","Armer","F","parmer1a@xing.com","5.28E+15","(592) 2259526","42","Prune","Cannon Premium","28500","21","598500","1/18/2023","18:46","104","SantaFe"
"Fact5102","621","Cheryl","Counter","F","ccounterh8@sphinn.com","4.02E+15","(399) 7026401","42","Prune","Cannon Premium","28500","2","57000","1/19/2023","18:38","100","Rosario"
"Fact5103","745","Neall","Monan","M","nmonanko@linkedin.com","4.02E+15","(997) 5872036","42","Prune","Cannon Premium","28500","41","1168500","1/19/2023","14:41","105","C.A.B.A."
"Fact5104","446","Rozina","Olkowicz","F","rolkowiczcd@ebay.co.uk","5.01E+15","(745) 6295672","42","Prune","Cannon Premium","28500","9","256500","1/21/2023","12:09","102","Cordoba"
"Fact5105","433","Eduino","Mackinder","M","emackinderc0@about.com","3.77E+14","(152) 1294992","42","Prune","Cannon Premium","28500","6","171000","1/21/2023","15:43","101","Bs.As."
"Fact5106","660","Lucila","Twydell","F","ltwydellib@cisco.com","5.01E+15","(846) 3031756","42","Prune","Cannon Premium","28500","2","57000","1/22/2023","10:02","105","C.A.B.A."
"Fact5107","291","Marven","Treacy","M","mtreacy82@addtoany.com","3.74E+14","(285) 6322258","42","Prune","Cannon Premium","28500","21","598500","1/22/2023","14:04","104","SantaFe"
"Fact5108","922","Ric","Minster","M","rminsterpl@ovh.net","5.28E+15","(990) 2739557","42","Prune","Cannon Premium","28500","6","171000","1/22/2023","8:16","101","Bs.As."
"Fact5109","63","Alard","Peskin","M","apeskin1q@ucla.edu","5.51E+15","(142) 6072011","42","Prune","Cannon Premium","28500","21","598500","1/23/2023","11:42","104","SantaFe"
"Fact5110","990","Sean","Watkins","F","swatkinsrh@about.me","5.01E+15","(482) 4340556","42","Prune","Cannon Premium","28500","9","256500","1/23/2023","9:33","102","Cordoba"
"Fact5111","582","Rancell","Roskeilly","M","rroskeillyg5@tumblr.com","3.75E+14","(475) 1456663","42","Prune","Cannon Premium","28500","42","1197000","1/23/2023","8:57","105","C.A.B.A."
"Fact5112","39","Lamont","Farquharson","M","lfarquharson12@webnode.com","3.74E+14","(740) 1065021","42","Prune","Cannon Premium","28500","51","1453500","1/26/2023","14:40","105","C.A.B.A."
"Fact5113","39","Lamont","Farquharson","M","lfarquharson12@webnode.com","3.74E+14","(740) 1065021","42","Prune","Cannon Premium","28500","66","1881000","1/27/2023","14:40","105","C.A.B.A."
"Fact5114","546","Giacomo","Peete","M","gpeetef5@google.co.jp","4.02E+15","(247) 3193132","42","Prune","Cannon Premium","28500","6","171000","1/27/2023","10:41","101","Bs.As."
"Fact5115","106","Ysabel","Djurdjevic","F","ydjurdjevic2x@de.vu","5.10E+15","(613) 6562276","42","Prune","Cannon Premium","28500","9","256500","1/27/2023","8:43","102","Cordoba"
"Fact5116","582","Rancell","Roskeilly","M","rroskeillyg5@tumblr.com","3.75E+14","(475) 1456663","42","Prune","Cannon Premium","28500","44","1254000","1/28/2023","8:57","105","C.A.B.A."
"Fact5117","165","Robinet","Bygott","F","rbygott4k@geocities.com","3.74E+14","(757) 8794297","42","Prune","Cannon Premium","28500","21","598500","1/28/2023","17:13","104","SantaFe"
"Fact5118","803","Hamel","Franschini","M","hfranschinima@yahoo.co.jp","4.02E+15","(127) 3335256","42","Prune","Cannon Premium","28500","2","57000","1/29/2023","13:12","100","Rosario"
"Fact5119","288","Mina","Renforth","F","mrenforth7z@sitemeter.com","5.00E+15","(128) 2838649","36","Hugo Boss","Coty Selectivo","28690","13","372970","1/1/2023","13:00","103","Mendoza"
"Fact5120","310","Janessa","Mellanby","F","jmellanby8l@live.com","5.05E+15","(597) 6692764","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/1/2023","12:41","102","Cordoba"
"Fact5121","766","Nanny","Audas","F","naudasl9@salon.com","3.75E+14","(525) 1249487","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/1/2023","14:02","102","Cordoba"
"Fact5122","438","Kendall","Sproule","M","ksproulec5@goo.gl","5.36E+15","(441) 4656024","36","Hugo Boss","Coty Selectivo","28690","13","372970","1/4/2023","8:31","103","Mendoza"
"Fact5123","578","Bax","Lafranconi","M","blafranconig1@youku.com","4.01E+12","(582) 4663793","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/4/2023","10:34","102","Cordoba"
"Fact5124","530","Lutero","Neillans","M","lneillansep@furl.net","3.72E+14","(223) 2711796","36","Hugo Boss","Coty Selectivo","28690","44","1262360","1/4/2023","10:31","105","C.A.B.A."
"Fact5125","78","Raynard","Szanto","M","rszanto25@chicagotribune.com","5.10E+15","(839) 1203942","36","Hugo Boss","Coty Selectivo","28690","44","1262360","1/5/2023","12:37","105","C.A.B.A."
"Fact5126","873","Maximilianus","Allderidge","M","mallderidgeo8@ustream.tv","3.46E+14","(889) 4816931","36","Hugo Boss","Coty Selectivo","28690","13","372970","1/5/2023","9:04","103","Mendoza"
"Fact5127","424","Tyrone","Surcomb","M","tsurcombbr@dmoz.org","5.01E+15","(232) 1326693","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/7/2023","10:13","103","Mendoza"
"Fact5128","426","Wainwright","Farran","M","wfarranbt@sun.com","3.72E+14","(609) 1055806","36","Hugo Boss","Coty Selectivo","28690","6","172140","1/7/2023","19:42","101","Bs.As."
"Fact5129","530","Lutero","Neillans","M","lneillansep@furl.net","3.72E+14","(223) 2711796","36","Hugo Boss","Coty Selectivo","28690","44","1262360","1/8/2023","10:31","105","C.A.B.A."
"Fact5130","550","Beatrisa","Vitall","F","bvitallf9@google.it","4.04E+15","(931) 8306636","36","Hugo Boss","Coty Selectivo","28690","6","172140","1/8/2023","12:32","101","Bs.As."
"Fact5131","356","Vincents","Orred","M","vorred9v@eepurl.com","3.38E+14","(933) 8342945","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/9/2023","16:44","102","Cordoba"
"Fact5132","426","Wainwright","Farran","M","wfarranbt@sun.com","3.72E+14","(609) 1055806","36","Hugo Boss","Coty Selectivo","28690","6","172140","1/9/2023","19:42","101","Bs.As."
"Fact5133","41","Taylor","Woodfin","M","twoodfin14@naver.com","4.04E+12","(987) 8818458","36","Hugo Boss","Coty Selectivo","28690","2","57380","1/9/2023","11:06","103","Mendoza"
"Fact5134","177","Geneva","Tithecote","F","gtithecote4w@amazon.co.uk","3.78E+14","(502) 1076016","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/9/2023","13:00","102","Cordoba"
"Fact5135","356","Vincents","Orred","M","vorred9v@eepurl.com","3.38E+14","(933) 8342945","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/9/2023","16:44","102","Cordoba"
"Fact5136","524","Casandra","Dummigan","F","cdummiganej@g.co","3.74E+14","(463) 2846328","36","Hugo Boss","Coty Selectivo","28690","44","1262360","1/9/2023","19:42","105","C.A.B.A."
"Fact5137","231","Matthew","Denne","M","mdenne6e@marketwatch.com","4.02E+12","(603) 1719199","36","Hugo Boss","Coty Selectivo","28690","44","1262360","1/12/2023","16:49","105","C.A.B.A."
"Fact5138","438","Kendall","Sproule","M","ksproulec5@goo.gl","5.36E+15","(441) 4656024","36","Hugo Boss","Coty Selectivo","28690","16","459040","1/12/2023","8:31","103","Mendoza"
"Fact5139","554","Marian","Feathers","F","mfeathersfd@harvard.edu","3.74E+14","(523) 4592829","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/12/2023","20:39","102","Cordoba"
"Fact5140","113","Emery","Mantle","M","emantle34@cargocollective.com","4.04E+15","(421) 4288015","36","Hugo Boss","Coty Selectivo","28690","2","57380","1/14/2023","12:37","100","Rosario"
"Fact5141","550","Beatrisa","Vitall","F","bvitallf9@google.it","4.04E+15","(931) 8306636","36","Hugo Boss","Coty Selectivo","28690","6","172140","1/16/2023","12:32","101","Bs.As."
"Fact5142","578","Bax","Lafranconi","M","blafranconig1@youku.com","4.01E+12","(582) 4663793","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/17/2023","10:34","102","Cordoba"
"Fact5143","310","Janessa","Mellanby","F","jmellanby8l@live.com","5.05E+15","(597) 6692764","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/18/2023","12:41","102","Cordoba"
"Fact5144","442","Dannel","Seabrooke","M","dseabrookec9@php.net","3.72E+14","(884) 1660755","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/18/2023","9:38","102","Cordoba"
"Fact5145","766","Nanny","Audas","F","naudasl9@salon.com","3.75E+14","(525) 1249487","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/19/2023","14:02","102","Cordoba"
"Fact5146","231","Matthew","Denne","M","mdenne6e@marketwatch.com","4.02E+12","(603) 1719199","36","Hugo Boss","Coty Selectivo","28690","44","1262360","1/21/2023","16:49","105","C.A.B.A."
"Fact5147","524","Casandra","Dummigan","F","cdummiganej@g.co","3.74E+14","(463) 2846328","36","Hugo Boss","Coty Selectivo","28690","44","1262360","1/21/2023","19:42","105","C.A.B.A."
"Fact5148","554","Marian","Feathers","F","mfeathersfd@harvard.edu","3.74E+14","(523) 4592829","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/21/2023","20:39","102","Cordoba"
"Fact5149","424","Tyrone","Surcomb","M","tsurcombbr@dmoz.org","5.01E+15","(232) 1326693","36","Hugo Boss","Coty Selectivo","28690","16","459040","1/21/2023","10:13","103","Mendoza"
"Fact5150","807","Lenna","Shand","F","lshandme@xrea.com","5.16E+15","(491) 4179612","36","Hugo Boss","Coty Selectivo","28690","2","57380","1/22/2023","9:35","100","Rosario"
"Fact5151","113","Emery","Mantle","M","emantle34@cargocollective.com","4.04E+15","(421) 4288015","36","Hugo Boss","Coty Selectivo","28690","2","57380","1/23/2023","12:37","100","Rosario"
"Fact5152","873","Maximilianus","Allderidge","M","mallderidgeo8@ustream.tv","3.46E+14","(889) 4816931","36","Hugo Boss","Coty Selectivo","28690","16","459040","1/25/2023","9:04","103","Mendoza"
"Fact5153","172","Charmane","Bortoluzzi","F","cbortoluzzi4r@weibo.com","4.12E+15","(983) 5518489","36","Hugo Boss","Coty Selectivo","28690","3","86070","1/26/2023","16:01","100","Rosario"
"Fact5154","437","Alvie","Cliburn","M","acliburnc4@wix.com","3.74E+14","(394) 3298745","36","Hugo Boss","Coty Selectivo","28690","6","172140","1/26/2023","11:56","101","Bs.As."
"Fact5155","442","Dannel","Seabrooke","M","dseabrookec9@php.net","3.72E+14","(884) 1660755","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/26/2023","9:38","102","Cordoba"
"Fact5156","590","Cristy","Sprull","F","csprullgd@nifty.com","5.16E+15","(968) 6715822","36","Hugo Boss","Coty Selectivo","28690","44","1262360","1/26/2023","18:05","105","C.A.B.A."
"Fact5157","177","Geneva","Tithecote","F","gtithecote4w@amazon.co.uk","3.78E+14","(502) 1076016","36","Hugo Boss","Coty Selectivo","28690","9","258210","1/27/2023","13:00","102","Cordoba"
"Fact5158","807","Lenna","Shand","F","lshandme@xrea.com","5.16E+15","(491) 4179612","36","Hugo Boss","Coty Selectivo","28690","3","86070","1/27/2023","9:35","100","Rosario"
"Fact5159","78","Raynard","Szanto","M","rszanto25@chicagotribune.com","5.10E+15","(839) 1203942","36","Hugo Boss","Coty Selectivo","28690","44","1262360","1/27/2023","12:37","105","C.A.B.A."
"Fact5160","966","Roy","Corkhill","M","rcorkhillqt@cnbc.com","4.04E+12","(312) 2693275","36","Hugo Boss","Coty Selectivo","28690","6","172140","1/29/2023","13:12","101","Bs.As."
"Fact5161","172","Charmane","Bortoluzzi","F","cbortoluzzi4r@weibo.com","4.12E+15","(983) 5518489","36","Hugo Boss","Coty Selectivo","28690","3","86070","1/29/2023","16:01","100","Rosario"
"Fact5162","966","Roy","Corkhill","M","rcorkhillqt@cnbc.com","4.04E+12","(312) 2693275","36","Hugo Boss","Coty Selectivo","28690","6","172140","1/29/2023","13:12","101","Bs.As."
"Fact5163","437","Alvie","Cliburn","M","acliburnc4@wix.com","3.74E+14","(394) 3298745","36","Hugo Boss","Coty Selectivo","28690","6","172140","1/30/2023","11:56","101","Bs.As."
"Fact5164","590","Cristy","Sprull","F","csprullgd@nifty.com","5.16E+15","(968) 6715822","36","Hugo Boss","Coty Selectivo","28690","44","1262360","1/30/2023","18:05","105","C.A.B.A."
"Fact5165","41","Taylor","Woodfin","M","twoodfin14@naver.com","4.04E+12","(987) 8818458","36","Hugo Boss","Coty Selectivo","28690","16","459040","1/31/2023","11:06","103","Mendoza"
"Fact5166","288","Mina","Renforth","F","mrenforth7z@sitemeter.com","5.00E+15","(128) 2838649","36","Hugo Boss","Coty Selectivo","28690","16","459040","1/31/2023","13:00","103","Mendoza"
"Fact5167","950","Esteban","Linder","M","elinderqd@guardian.co.uk","5.00E+15","(701) 4661054","3","Alejandro Sanz","Tailored","30000","6","180000","1/1/2023","20:39","101","Bs.As."
"Fact5168","166","Hervey","Pfeffer","M","hpfeffer4l@stanford.edu","4.04E+15","(818) 2111715","3","Alejandro Sanz","Tailored","30000","3","90000","1/2/2023","17:37","100","Rosario"
"Fact5169","759","Marlo","Pinchen","M","mpinchenl2@wufoo.com","4.04E+15","(120) 9868825","3","Alejandro Sanz","Tailored","30000","44","1320000","1/5/2023","18:56","105","C.A.B.A."
"Fact5170","929","Katheryn","Scholfield","F","kscholfieldps@bravesites.com","5.41E+15","(408) 6073943","3","Alejandro Sanz","Tailored","30000","6","180000","1/5/2023","11:06","101","Bs.As."
"Fact5171","333","Martita","Whitwham","F","mwhitwham98@deviantart.com","5.10E+15","(893) 4828668","3","Alejandro Sanz","Tailored","30000","3","90000","1/5/2023","14:49","100","Rosario"
"Fact5172","352","Tedda","Pelham","F","tpelham9r@godaddy.com","3.74E+14","(939) 5330147","3","Alejandro Sanz","Tailored","30000","21","630000","1/5/2023","14:23","104","SantaFe"
