Id_Venta;Id_Cliente;Nombre;Apellido;Genero;Correo;Tarjeta;Telefono;Id_Producto;Descripcion;Proveedor;Precio_Unitario;Cantidad;Total;Fecha;Hora;id_Sucursal;Localidad
Fact4972;325;Anastasia;Ortelt;F;aortelt90@parallels.com;5,10E+15;(460) 6566512;40;Kevin;Cannon Puntana;9000;2;18000;10/1/2023;15:36;103;Mendoza
Fact4973;217;Avictor;Matusovsky;M;amatusovsky60@vistaprint.com;5,10E+15;(293) 8294788;40;Kevin;Cannon Puntana;9000;2;18000;12/1/2023;18:26;103;Mendoza
Fact4974;27;Jerry;Hestrop;F;jhestropq@cpanel.net;4,02E+15;(872) 2713149;40;Kevin;Cannon Puntana;9000;2;18000;13/1/2023;14:38;103;Mendoza
Fact4975;325;Anastasia;Ortelt;F;aortelt90@parallels.com;5,10E+15;(460) 6566512;40;Kevin;Cannon Puntana;9000;2;18000;19/1/2023;15:36;103;Mendoza
Fact4976;767;Lind;Cluley;M;lcluleyla@harvard.edu;5,10E+15;(391) 9970331;40;Kevin;Cannon Puntana;9000;2;18000;24/1/2023;18:56;103;Mendoza
Fact4977;217;Avictor;Matusovsky;M;amatusovsky60@vistaprint.com;5,10E+15;(293) 8294788;40;Kevin;Cannon Puntana;9000;2;18000;26/1/2023;18:26;103;Mendoza
Fact4978;27;Jerry;Hestrop;F;jhestropq@cpanel.net;4,02E+15;(872) 2713149;40;Kevin;Cannon Puntana;9000;2;18000;28/1/2023;14:38;103;Mendoza
Fact4979;68;Kat;Bunce;F;kbunce1v@amazon.com;3,38E+14;(618) 4551410;21;Bvlgari;Puig Selectivo;11000;2;22000;1/1/2023;13:00;103;Mendoza
Fact4980;476;Rhonda;Antonomoli;F;rantonomolid7@wikipedia.org;5,10E+15;(921) 4948812;10;Woman Secret;Tailored;11000;2;22000;4/1/2023;13:37;103;Mendoza
Fact4981;777;Danica;Gorvin;F;dgorvinlk@twitter.com;3,71E+14;(472) 8152976;10;Woman Secret;Tailored;11000;2;22000;6/1/2023;09:13;103;Mendoza
Fact4982;912;Ernesta;Carney;F;ecarneypb@ovh.net;4,02E+15;(922) 1680472;21;Bvlgari;Puig Selectivo;11000;2;22000;6/1/2023;18:08;103;Mendoza
Fact4983;706;Malanie;Clucas;F;mclucasjl@nifty.com;3,72E+14;(584) 8067018;10;Woman Secret;Tailored;11000;2;22000;7/1/2023;13:19;103;Mendoza
Fact4984;159;Madelyn;Imlaw;F;mimlaw4e@vimeo.com;4,04E+12;(365) 9291832;10;Woman Secret;Tailored;11000;2;22000;9/1/2023;18:24;103;Mendoza
Fact4985;204;Jordon;Matthias;M;jmatthias5n@newyorker.com;4,02E+15;(319) 2825122;10;Woman Secret;Tailored;11000;2;22000;10/1/2023;20:28;103;Mendoza
Fact4986;159;Madelyn;Imlaw;F;mimlaw4e@vimeo.com;4,04E+12;(365) 9291832;10;Woman Secret;Tailored;11000;2;22000;16/1/2023;18:24;103;Mendoza
Fact4987;912;Ernesta;Carney;F;ecarneypb@ovh.net;4,02E+15;(922) 1680472;21;Bvlgari;Puig Selectivo;11000;2;22000;17/1/2023;18:08;103;Mendoza
Fact4988;476;Rhonda;Antonomoli;F;rantonomolid7@wikipedia.org;5,10E+15;(921) 4948812;10;Woman Secret;Tailored;11000;2;22000;18/1/2023;13:37;103;Mendoza
Fact4989;777;Danica;Gorvin;F;dgorvinlk@twitter.com;3,71E+14;(472) 8152976;10;Woman Secret;Tailored;11000;2;22000;18/1/2023;09:13;103;Mendoza
Fact4990;204;Jordon;Matthias;M;jmatthias5n@newyorker.com;4,02E+15;(319) 2825122;10;Woman Secret;Tailored;11000;2;22000;24/1/2023;20:28;103;Mendoza
Fact4991;68;Kat;Bunce;F;kbunce1v@amazon.com;3,38E+14;(618) 4551410;21;Bvlgari;Puig Selectivo;11000;2;22000;26/1/2023;13:00;103;Mendoza
Fact4992;706;Malanie;Clucas;F;mclucasjl@nifty.com;3,72E+14;(584) 8067018;10;Woman Secret;Tailored;11000;2;22000;31/1/2023;13:19;103;Mendoza
Fact4993;527;Stefan;Hacquard;M;shacquardem@mlb.com;5,10E+15;(343) 3454225;5;Diesel;Loreal Parana;12000;2;24000;13/1/2023;16:53;103;Mendoza
Fact4994;812;Ase;Boyd;M;aboydmj@cbsnews.com;3,45E+14;(613) 5822526;5;Diesel;Loreal Parana;12000;2;24000;13/1/2023;13:30;103;Mendoza
Fact4995;126;Trescha;Tunno;F;ttunno3h@theglobeandmail.com;5,38E+15;(725) 8687787;1;Danielle;Cannon Puntana;12000;2;24000;14/1/2023;11:01;103;Mendoza
Fact4996;126;Trescha;Tunno;F;ttunno3h@theglobeandmail.com;5,38E+15;(725) 8687787;1;Danielle;Cannon Puntana;12000;2;24000;17/1/2023;11:01;103;Mendoza
Fact4997;812;Ase;Boyd;M;aboydmj@cbsnews.com;3,45E+14;(613) 5822526;5;Diesel;Loreal Parana;12000;2;24000;24/1/2023;13:30;103;Mendoza
Fact4998;527;Stefan;Hacquard;M;shacquardem@mlb.com;5,10E+15;(343) 3454225;5;Diesel;Loreal Parana;12000;2;24000;30/1/2023;16:53;103;Mendoza
Fact4999;372;Ofelia;Aleksandrov;F;oaleksandrovab@seattletimes.com;3,74E+14;(198) 1733515;15;Agatha Ruiz;Puig Semiselectivo;12490;2;24980;4/1/2023;14:43;103;Mendoza
Fact5000;955;Welsh;Leeder;M;wleederqi@bbc.co.uk;5,05E+15;(806) 4989491;15;Agatha Ruiz;Puig Semiselectivo;12490;2;24980;5/1/2023;14:30;103;Mendoza
Fact5001;955;Welsh;Leeder;M;wleederqi@bbc.co.uk;5,05E+15;(806) 4989491;15;Agatha Ruiz;Puig Semiselectivo;12490;2;24980;21/1/2023;14:30;103;Mendoza
Fact5002;372;Ofelia;Aleksandrov;F;oaleksandrovab@seattletimes.com;3,74E+14;(198) 1733515;15;Agatha Ruiz;Puig Semiselectivo;12490;2;24980;28/1/2023;14:43;103;Mendoza
Fact5003;370;Lindy;Staten;M;lstatena9@pen.io;3,74E+14;(694) 2849535;29;Viktor & Rolf;Loreal Parana;12750;2;25500;3/1/2023;16:22;103;Mendoza
Fact5004;585;Rodolphe;Cassimer;M;rcassimerg8@cdbaby.com;4,73E+12;(140) 8704035;29;Viktor & Rolf;Loreal Parana;12750;2;25500;6/1/2023;08:15;103;Mendoza
Fact5005;628;Deonne;Landsberg;F;dlandsberghf@goodreads.com;5,11E+15;(360) 3653228;29;Viktor & Rolf;Loreal Parana;12750;2;25500;6/1/2023;19:03;103;Mendoza
Fact5006;501;Isador;Brouncker;M;ibrounckerdw@facebook.com;3,38E+14;(966) 2390240;29;Viktor & Rolf;Loreal Parana;12750;2;25500;10/1/2023;12:28;103;Mendoza
Fact5007;585;Rodolphe;Cassimer;M;rcassimerg8@cdbaby.com;4,73E+12;(140) 8704035;29;Viktor & Rolf;Loreal Parana;12750;2;25500;12/1/2023;08:15;103;Mendoza
Fact5008;370;Lindy;Staten;M;lstatena9@pen.io;3,74E+14;(694) 2849535;29;Viktor & Rolf;Loreal Parana;12750;2;25500;13/1/2023;16:22;103;Mendoza
Fact5009;501;Isador;Brouncker;M;ibrounckerdw@facebook.com;3,38E+14;(966) 2390240;29;Viktor & Rolf;Loreal Parana;12750;2;25500;25/1/2023;12:28;103;Mendoza
Fact5010;628;Deonne;Landsberg;F;dlandsberghf@goodreads.com;5,11E+15;(360) 3653228;29;Viktor & Rolf;Loreal Parana;12750;2;25500;31/1/2023;19:03;103;Mendoza
Fact5011;563;Riobard;Snook;M;rsnookfm@buzzfeed.com;3,72E+14;(918) 5136072;6;Mugle;Loreal Parana;13000;2;26000;12/1/2023;12:46;103;Mendoza
Fact5012;702;Oby;McEllen;M;omcellenjh@psu.edu;4,37E+12;(421) 6620272;6;Mugle;Loreal Parana;13000;2;26000;12/1/2023;20:29;103;Mendoza
Fact5013;903;Britteny;Eveling;F;bevelingp2@imgur.com;3,72E+14;(867) 2802477;6;Mugle;Loreal Parana;13000;2;26000;13/1/2023;20:19;103;Mendoza
Fact5014;702;Oby;McEllen;M;omcellenjh@psu.edu;4,37E+12;(421) 6620272;6;Mugle;Loreal Parana;13000;2;26000;15/1/2023;20:29;103;Mendoza
Fact5015;66;Juieta;Cornehl;F;jcornehl1t@yahoo.com;5,00E+15;(643) 3991085;6;Mugle;Loreal Parana;13000;2;26000;18/1/2023;11:20;103;Mendoza
Fact5016;903;Britteny;Eveling;F;bevelingp2@imgur.com;3,72E+14;(867) 2802477;6;Mugle;Loreal Parana;13000;2;26000;20/1/2023;20:19;103;Mendoza
Fact5017;563;Riobard;Snook;M;rsnookfm@buzzfeed.com;3,72E+14;(918) 5136072;6;Mugle;Loreal Parana;13000;2;26000;22/1/2023;12:46;103;Mendoza
Fact5018;684;Kerwinn;Torald;M;ktoraldiz@weather.com;5,15E+15;(253) 3016350;6;Mugle;Loreal Parana;13000;2;26000;22/1/2023;17:05;103;Mendoza
Fact5019;66;Juieta;Cornehl;F;jcornehl1t@yahoo.com;5,00E+15;(643) 3991085;6;Mugle;Loreal Parana;13000;2;26000;23/1/2023;11:20;103;Mendoza
Fact5020;824;Tootsie;Garlant;F;tgarlantmv@cbsnews.com;5,10E+15;(158) 3844058;6;Mugle;Loreal Parana;13000;2;26000;23/1/2023;13:41;103;Mendoza
Fact5021;824;Tootsie;Garlant;F;tgarlantmv@cbsnews.com;5,10E+15;(158) 3844058;6;Mugle;Loreal Parana;13000;2;26000;26/1/2023;13:41;103;Mendoza
Fact5022;684;Kerwinn;Torald;M;ktoraldiz@weather.com;5,15E+15;(253) 3016350;6;Mugle;Loreal Parana;13000;2;26000;27/1/2023;17:05;103;Mendoza
Fact5023;768;Marthe;Hackford;F;mhackfordlb@alibaba.com;5,05E+15;(538) 3265176;6;Mugle;Loreal Parana;13000;2;26000;30/1/2023;10:55;103;Mendoza
Fact5024;768;Marthe;Hackford;F;mhackfordlb@alibaba.com;5,05E+15;(538) 3265176;6;Mugle;Loreal Parana;13000;2;26000;30/1/2023;10:55;103;Mendoza
Fact5025;52;Ulysses;Swiffen;M;uswiffen1f@macromedia.com;4,02E+15;(140) 1012008;8;Karastase;Loreal Perfum;14500;2;29000;11/1/2023;11:58;103;Mendoza
Fact5026;458;Dollie;Blees;F;dbleescp@apache.org;5,47E+15;(229) 3959100;8;Karastase;Loreal Perfum;14500;2;29000;12/1/2023;13:34;103;Mendoza
Fact5027;458;Dollie;Blees;F;dbleescp@apache.org;5,47E+15;(229) 3959100;8;Karastase;Loreal Perfum;14500;2;29000;19/1/2023;13:34;103;Mendoza
Fact5028;52;Ulysses;Swiffen;M;uswiffen1f@macromedia.com;4,02E+15;(140) 1012008;8;Karastase;Loreal Perfum;14500;2;29000;22/1/2023;11:58;103;Mendoza
Fact5029;351;Carlye;Petruska;F;cpetruska9q@altervista.org;3,80E+14;(611) 3476384;8;Karastase;Loreal Perfum;14500;2;29000;26/1/2023;13:34;103;Mendoza
Fact5030;351;Carlye;Petruska;F;cpetruska9q@altervista.org;3,80E+14;(611) 3476384;8;Karastase;Loreal Perfum;14500;2;29000;26/1/2023;13:34;103;Mendoza
Fact5031;969;Claudian;Plett;M;cplettqw@technorati.com;3,75E+14;(289) 4759382;44;Paloma Herrera;Cannon Premium;15000;2;30000;3/1/2023;14:01;103;Mendoza
Fact5032;565;Rayshell;Gosenell;F;rgosenellfo@hao123.com;5,01E+15;(514) 2310056;44;Paloma Herrera;Cannon Premium;15000;2;30000;21/1/2023;17:14;103;Mendoza
Fact5033;971;Amandi;McTague;F;amctagueqy@mozilla.org;4,02E+15;(815) 3739107;44;Paloma Herrera;Cannon Premium;15000;2;30000;21/1/2023;19:47;103;Mendoza
Fact5034;969;Claudian;Plett;M;cplettqw@technorati.com;3,75E+14;(289) 4759382;44;Paloma Herrera;Cannon Premium;15000;2;30000;23/1/2023;14:01;103;Mendoza
Fact5035;971;Amandi;McTague;F;amctagueqy@mozilla.org;4,02E+15;(815) 3739107;44;Paloma Herrera;Cannon Premium;15000;2;30000;23/1/2023;19:47;103;Mendoza
Fact5036;565;Rayshell;Gosenell;F;rgosenellfo@hao123.com;5,01E+15;(514) 2310056;44;Paloma Herrera;Cannon Premium;15000;2;30000;25/1/2023;17:14;103;Mendoza
Fact5037;349;Ainsley;Snellman;F;asnellman9o@youku.com;4,02E+15;(335) 9864577;14;Antonio Banderas;Puig Semiselectivo;15600;2;31200;5/1/2023;12:19;103;Mendoza
Fact5038;349;Ainsley;Snellman;F;asnellman9o@youku.com;4,02E+15;(335) 9864577;14;Antonio Banderas;Puig Semiselectivo;15600;2;31200;8/1/2023;12:19;103;Mendoza
Fact5039;485;Gaylord;Hanna;M;ghannadg@nydailynews.com;3,71E+14;(582) 5983695;14;Antonio Banderas;Puig Semiselectivo;15600;2;31200;12/1/2023;08:24;103;Mendoza
Fact5040;485;Gaylord;Hanna;M;ghannadg@nydailynews.com;3,71E+14;(582) 5983695;14;Antonio Banderas;Puig Semiselectivo;15600;2;31200;16/1/2023;08:24;103;Mendoza
Fact5041;847;Guntar;Dell Casa;M;gdellcasani@soup.io;4,04E+15;(652) 7816559;14;Antonio Banderas;Puig Semiselectivo;15600;2;31200;18/1/2023;09:56;103;Mendoza
Fact5042;847;Guntar;Dell Casa;M;gdellcasani@soup.io;4,04E+15;(652) 7816559;14;Antonio Banderas;Puig Semiselectivo;15600;2;31200;26/1/2023;09:56;103;Mendoza
Fact5043;122;Cathyleen;Agott;F;cagott3d@lulu.com;5,57E+15;(884) 2460862;33;Colbert;Cannon Puntana;16999;2;33998;4/1/2023;16:39;103;Mendoza
Fact5044;449;Shaine;Harrisson;F;sharrissoncg@skyrock.com;5,30E+15;(946) 6382990;33;Colbert;Cannon Puntana;16999;2;33998;8/1/2023;10:14;103;Mendoza
Fact5045;816;Ogden;Tant;M;otantmn@acquirethisname.com;5,49E+15;(588) 6196225;33;Colbert;Cannon Puntana;16999;2;33998;14/1/2023;16:12;103;Mendoza
Fact5046;361;Ileana;Labbati;F;ilabbatia0@nifty.com;3,74E+14;(113) 9534258;33;Colbert;Cannon Puntana;16999;2;33998;20/1/2023;17:17;103;Mendoza
Fact5047;932;Margarita;Iacivelli;F;miacivellipv@army.mil;4,02E+12;(387) 3588234;33;Colbert;Cannon Puntana;16999;2;33998;23/1/2023;11:44;103;Mendoza
Fact5048;932;Margarita;Iacivelli;F;miacivellipv@army.mil;4,02E+12;(387) 3588234;33;Colbert;Cannon Puntana;16999;2;33998;25/1/2023;11:44;103;Mendoza
Fact5049;122;Cathyleen;Agott;F;cagott3d@lulu.com;5,57E+15;(884) 2460862;33;Colbert;Cannon Puntana;16999;2;33998;26/1/2023;16:39;103;Mendoza
Fact5050;449;Shaine;Harrisson;F;sharrissoncg@skyrock.com;5,30E+15;(946) 6382990;33;Colbert;Cannon Puntana;16999;2;33998;27/1/2023;10:14;103;Mendoza
Fact5051;361;Ileana;Labbati;F;ilabbatia0@nifty.com;3,74E+14;(113) 9534258;33;Colbert;Cannon Puntana;16999;2;33998;28/1/2023;17:17;103;Mendoza
Fact5052;816;Ogden;Tant;M;otantmn@acquirethisname.com;5,49E+15;(588) 6196225;33;Colbert;Cannon Puntana;16999;2;33998;29/1/2023;16:12;103;Mendoza
Fact5053;342;Rodge;Vairow;M;rvairow9h@vk.com;4,04E+15;(414) 6902402;33;Colbert;Cannon Puntana;16999;2;33998;30/1/2023;15:05;103;Mendoza
Fact5054;342;Rodge;Vairow;M;rvairow9h@vk.com;4,04E+15;(414) 6902402;33;Colbert;Cannon Puntana;16999;2;33998;30/1/2023;15:05;103;Mendoza
Fact5055;53;Irena;Salters;F;isalters1g@economist.com;4,04E+15;(812) 5862482;16;Shakira;Puig Semiselectivo;17500;2;35000;2/1/2023;11:15;103;Mendoza
Fact5056;53;Irena;Salters;F;isalters1g@economist.com;4,04E+15;(812) 5862482;16;Shakira;Puig Semiselectivo;17500;2;35000;2/1/2023;11:15;103;Mendoza
Fact5057;651;Dewitt;Korneluk;M;dkorneluki2@4shared.com;3,74E+14;(724) 3901971;16;Shakira;Puig Semiselectivo;17500;2;35000;8/1/2023;12:48;103;Mendoza
Fact5058;651;Dewitt;Korneluk;M;dkorneluki2@4shared.com;3,74E+14;(724) 3901971;16;Shakira;Puig Semiselectivo;17500;2;35000;17/1/2023;12:48;103;Mendoza
Fact5059;655;Kip;Zecchii;M;kzecchiii6@myspace.com;3,74E+14;(669) 5879595;16;Shakira;Puig Semiselectivo;17500;2;35000;23/1/2023;19:05;103;Mendoza
Fact5060;655;Kip;Zecchii;M;kzecchiii6@myspace.com;3,74E+14;(669) 5879595;16;Shakira;Puig Semiselectivo;17500;2;35000;31/1/2023;19:05;103;Mendoza
Fact5061;36;Ronnie;Dobble;F;rdobblez@ibm.com;3,74E+14;(581) 8941172;28;Biolage;Loreal Perfum;17530;2;35060;1/1/2023;19:00;103;Mendoza
Fact5062;36;Ronnie;Dobble;F;rdobblez@ibm.com;3,74E+14;(581) 8941172;28;Biolage;Loreal Perfum;17530;2;35060;1/1/2023;19:00;103;Mendoza
Fact5063;145;Philippine;Dericut;F;pdericut40@sogou.com;5,10E+15;(210) 9342284;28;Biolage;Loreal Perfum;17530;2;35060;7/1/2023;10:14;103;Mendoza
Fact5064;394;Teresita;Landrean;F;tlandreanax@ning.com;4,32E+15;(461) 5477050;28;Biolage;Loreal Perfum;17530;2;35060;13/1/2023;19:25;103;Mendoza
Fact5065;708;Kin;Rapaport;M;krapaportjn@yolasite.com;4,04E+15;(639) 6513581;28;Biolage;Loreal Perfum;17530;2;35060;14/1/2023;09:57;103;Mendoza
Fact5066;145;Philippine;Dericut;F;pdericut40@sogou.com;5,10E+15;(210) 9342284;28;Biolage;Loreal Perfum;17530;2;35060;15/1/2023;10:14;103;Mendoza
Fact5067;708;Kin;Rapaport;M;krapaportjn@yolasite.com;4,04E+15;(639) 6513581;28;Biolage;Loreal Perfum;17530;2;35060;18/1/2023;09:57;103;Mendoza
Fact5068;531;Aurthur;Lansdown;M;alansdowneq@e-recht24.de;5,05E+15;(391) 8995774;28;Biolage;Loreal Perfum;17530;2;35060;22/1/2023;11:06;103;Mendoza
Fact5069;394;Teresita;Landrean;F;tlandreanax@ning.com;4,32E+15;(461) 5477050;28;Biolage;Loreal Perfum;17530;2;35060;25/1/2023;19:25;103;Mendoza
Fact5070;531;Aurthur;Lansdown;M;alansdowneq@e-recht24.de;5,05E+15;(391) 8995774;28;Biolage;Loreal Perfum;17530;2;35060;30/1/2023;11:06;103;Mendoza
Fact5071;369;Jasmin;Lies;F;jliesa8@over-blog.com;4,04E+12;(395) 1651405;7;Azzaro;Loreal Parana;18500;2;37000;2/1/2023;10:22;103;Mendoza
Fact5072;560;Baxy;Lound;M;bloundfj@fda.gov;5,10E+15;(690) 6427503;7;Azzaro;Loreal Parana;18500;2;37000;3/1/2023;18:13;103;Mendoza
Fact5073;483;Sidney;Adamovicz;M;sadamoviczde@wikia.com;4,04E+12;(447) 6846192;7;Azzaro;Loreal Parana;18500;2;37000;5/1/2023;18:45;103;Mendoza
Fact5074;369;Jasmin;Lies;F;jliesa8@over-blog.com;4,04E+12;(395) 1651405;7;Azzaro;Loreal Parana;18500;2;37000;6/1/2023;10:22;103;Mendoza
Fact5075;512;Car;Torrans;M;ctorranse7@linkedin.com;3,38E+14;(278) 4697794;7;Azzaro;Loreal Parana;18500;2;37000;9/1/2023;14:49;103;Mendoza
Fact5076;512;Car;Torrans;M;ctorranse7@linkedin.com;3,38E+14;(278) 4697794;7;Azzaro;Loreal Parana;18500;2;37000;13/1/2023;14:49;103;Mendoza
Fact5077;760;Beaufort;Hanselman;M;bhanselmanl3@sitemeter.com;5,00E+15;(130) 4018142;7;Azzaro;Loreal Parana;18500;2;37000;15/1/2023;10:15;103;Mendoza
Fact5078;483;Sidney;Adamovicz;M;sadamoviczde@wikia.com;4,04E+12;(447) 6846192;7;Azzaro;Loreal Parana;18500;2;37000;22/1/2023;18:45;103;Mendoza
Fact5079;760;Beaufort;Hanselman;M;bhanselmanl3@sitemeter.com;5,00E+15;(130) 4018142;7;Azzaro;Loreal Parana;18500;2;37000;25/1/2023;10:15;103;Mendoza
Fact5080;560;Baxy;Lound;M;bloundfj@fda.gov;5,10E+15;(690) 6427503;7;Azzaro;Loreal Parana;18500;2;37000;29/1/2023;18:13;103;Mendoza
Fact5081;59;Jozef;Verty;M;jverty1m@godaddy.com;3,74E+14;(988) 4858294;43;Ciel;Cannon Puntana;18999;2;37998;4/1/2023;20:21;103;Mendoza
Fact5082;674;Win;Meece;M;wmeeceip@ebay.co.uk;4,46E+12;(922) 2976404;43;Ciel;Cannon Puntana;18999;2;37998;7/1/2023;20:47;103;Mendoza
Fact5083;59;Jozef;Verty;M;jverty1m@godaddy.com;3,74E+14;(988) 4858294;43;Ciel;Cannon Puntana;18999;2;37998;8/1/2023;20:21;103;Mendoza
Fact5084;674;Win;Meece;M;wmeeceip@ebay.co.uk;4,46E+12;(922) 2976404;43;Ciel;Cannon Puntana;18999;2;37998;29/1/2023;20:47;103;Mendoza
Fact5085;117;Jessy;Berresford;F;jberresford38@t-online.de;4,04E+12;(210) 8218361;35;Lacoste;Coty Selectivo;19650;2;39300;1/1/2023;13:41;103;Mendoza
Fact5086;296;Angelle;Liger;F;aliger87@tumblr.com;5,56E+15;(530) 3651890;35;Lacoste;Coty Selectivo;19650;2;39300;2/1/2023;14:53;103;Mendoza
Fact5087;117;Jessy;Berresford;F;jberresford38@t-online.de;4,04E+12;(210) 8218361;35;Lacoste;Coty Selectivo;19650;2;39300;6/1/2023;13:41;103;Mendoza
Fact5088;202;Bale;Maguire;M;bmaguire5l@nydailynews.com;3,72E+14;(113) 8208741;35;Lacoste;Coty Selectivo;19650;2;39300;6/1/2023;17:53;103;Mendoza
Fact5089;134;Hannis;Firmage;F;hfirmage3p@ed.gov;4,93E+15;(414) 5898550;35;Lacoste;Coty Selectivo;19650;2;39300;9/1/2023;14:32;103;Mendoza
Fact5090;202;Bale;Maguire;M;bmaguire5l@nydailynews.com;3,72E+14;(113) 8208741;35;Lacoste;Coty Selectivo;19650;2;39300;13/1/2023;17:53;103;Mendoza
Fact5091;296;Angelle;Liger;F;aliger87@tumblr.com;5,56E+15;(530) 3651890;35;Lacoste;Coty Selectivo;19650;2;39300;22/1/2023;14:53;103;Mendoza
Fact5092;134;Hannis;Firmage;F;hfirmage3p@ed.gov;4,93E+15;(414) 5898550;35;Lacoste;Coty Selectivo;19650;2;39300;23/1/2023;14:32;103;Mendoza
Fact5093;103;Monica;Overton;F;moverton2u@ask.com;5,01E+15;(940) 9965320;25;Ralph Lauren;Loreal Argentina;19850;2;39700;6/1/2023;20:41;103;Mendoza
Fact5094;271;Annis;Venart;F;avenart7i@columbia.edu;3,74E+14;(509) 4730808;25;Ralph Lauren;Loreal Argentina;19850;2;39700;11/1/2023;18:02;103;Mendoza
Fact5095;4;Matteo;Stenett;M;mstenett3@themeforest.net;3,74E+14;(342) 5396144;25;Ralph Lauren;Loreal Argentina;19850;2;39700;14/1/2023;14:21;103;Mendoza
Fact5096;4;Matteo;Stenett;M;mstenett3@themeforest.net;3,74E+14;(342) 5396144;25;Ralph Lauren;Loreal Argentina;19850;2;39700;18/1/2023;14:21;103;Mendoza
Fact5097;271;Annis;Venart;F;avenart7i@columbia.edu;3,74E+14;(509) 4730808;25;Ralph Lauren;Loreal Argentina;19850;2;39700;30/1/2023;18:02;103;Mendoza
Fact5098;103;Monica;Overton;F;moverton2u@ask.com;5,01E+15;(940) 9965320;25;Ralph Lauren;Loreal Argentina;19850;2;39700;31/1/2023;20:41;103;Mendoza
Fact5099;881;Ashlie;Raison;F;araisonog@hubpages.com;4,02E+15;(185) 7030831;17;Adolfo Dominguez;Puig Semiselectivo;21600;2;43200;4/1/2023;12:35;103;Mendoza
Fact5100;600;Josiah;Richarson;M;jricharsongn@addtoany.com;3,48E+14;(515) 6151414;17;Adolfo Dominguez;Puig Semiselectivo;21600;2;43200;5/1/2023;13:17;103;Mendoza
Fact5101;695;Zola;Fleeman;F;zfleemanja@si.edu;5,11E+15;(564) 5860077;17;Adolfo Dominguez;Puig Semiselectivo;21600;2;43200;5/1/2023;12:28;103;Mendoza
Fact5102;881;Ashlie;Raison;F;araisonog@hubpages.com;4,02E+15;(185) 7030831;17;Adolfo Dominguez;Puig Semiselectivo;21600;2;43200;6/1/2023;12:35;103;Mendoza
Fact5103;600;Josiah;Richarson;M;jricharsongn@addtoany.com;3,48E+14;(515) 6151414;17;Adolfo Dominguez;Puig Semiselectivo;21600;2;43200;12/1/2023;13:17;103;Mendoza
Fact5104;108;Thibaut;Grisard;M;tgrisard2z@woothemes.com;3,75E+14;(603) 7713163;17;Adolfo Dominguez;Puig Semiselectivo;21600;2;43200;13/1/2023;19:01;103;Mendoza
Fact5105;108;Thibaut;Grisard;M;tgrisard2z@woothemes.com;3,75E+14;(603) 7713163;17;Adolfo Dominguez;Puig Semiselectivo;21600;2;43200;18/1/2023;19:01;103;Mendoza
Fact5106;695;Zola;Fleeman;F;zfleemanja@si.edu;5,11E+15;(564) 5860077;17;Adolfo Dominguez;Puig Semiselectivo;21600;2;43200;28/1/2023;12:28;103;Mendoza
Fact5107;294;Leanna;Keasley;F;lkeasley85@wisc.edu;5,27E+15;(173) 6140236;31;Lancome;Loreal Argentina;21999;2;43998;17/1/2023;16:29;103;Mendoza
Fact5108;294;Leanna;Keasley;F;lkeasley85@wisc.edu;5,27E+15;(173) 6140236;31;Lancome;Loreal Argentina;21999;2;43998;23/1/2023;16:29;103;Mendoza
Fact5109;104;Mackenzie;Olohan;M;molohan2v@google.cn;3,74E+14;(489) 3766104;31;Lancome;Loreal Argentina;21999;2;43998;23/1/2023;10:36;103;Mendoza
Fact5110;104;Mackenzie;Olohan;M;molohan2v@google.cn;3,74E+14;(489) 3766104;31;Lancome;Loreal Argentina;21999;2;43998;28/1/2023;10:36;103;Mendoza
Fact5111;100;Nanci;McGrady;F;nmcgrady2r@omniture.com;5,10E+15;(863) 4066392;34;Dsquared;Euroitalia;22000;2;44000;8/1/2023;13:27;103;Mendoza
Fact5112;806;Patrizius;Illiston;M;pillistonmd@businessinsider.com;3,44E+14;(576) 5583125;34;Dsquared;Euroitalia;22000;2;44000;11/1/2023;18:08;103;Mendoza
Fact5113;867;Dory;Cattroll;M;dcattrollo2@cornell.edu;5,01E+15;(289) 5959792;34;Dsquared;Euroitalia;22000;2;44000;22/1/2023;12:17;103;Mendoza
Fact5114;867;Dory;Cattroll;M;dcattrollo2@cornell.edu;5,01E+15;(289) 5959792;34;Dsquared;Euroitalia;22000;2;44000;24/1/2023;12:17;103;Mendoza
Fact5115;100;Nanci;McGrady;F;nmcgrady2r@omniture.com;5,10E+15;(863) 4066392;34;Dsquared;Euroitalia;22000;2;44000;24/1/2023;13:27;103;Mendoza
Fact5116;806;Patrizius;Illiston;M;pillistonmd@businessinsider.com;3,44E+14;(576) 5583125;34;Dsquared;Euroitalia;22000;2;44000;25/1/2023;18:08;103;Mendoza
Fact5117;208;Collette;Kleinmintz;F;ckleinmintz5r@nbcnews.com;5,01E+15;(733) 4249204;26;Loreal;Loreal Perfum;24560;2;49120;15/1/2023;08:45;103;Mendoza
Fact5118;208;Collette;Kleinmintz;F;ckleinmintz5r@nbcnews.com;5,01E+15;(733) 4249204;26;Loreal;Loreal Perfum;24560;2;49120;21/1/2023;08:45;103;Mendoza
Fact5119;265;Lacie;Snewin;F;lsnewin7c@samsung.com;3,50E+14;(761) 8390752;13;Moschino;Euroitalia;25800;2;51600;5/1/2023;11:11;103;Mendoza
